313896283,42173423.5,356069696,0.881558545,0.118441485,218146620.5,17929551,236076176,0.924051822,0.075948159,9244118.993,247385.4985,9491504,0.973936164,0.026063888,218800687.5,28078661,246879344,0.886265671,0.113734347,1861214.001,1116671,2977885,0.625012047,0.374987953,456734.0041,0,456734,1.000000009,0,325001616,43537480,368539096,0.881864691,0.118135309,437404042,46008212,483412254,0.904826136,0.095173864
1627069,0,1627069,1,0,73761636,80,73761712,0.99999897,1.08457E-06,0,0,0,,,0,0,0,,,0,8101,8101,0,1,0,0,0,,,1627069,8101,1635170,0.995045775,0.004954225,73761636,80,73761716,0.999998915,1.08457E-06
464262690,6671,464269376,0.999985599,1.43688E-05,128242,492,128734,0.996178166,0.003821834,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,464262690,6671,464269361,0.999985631,1.43688E-05,128242,492,128734,0.996178166,0.003821834
116351221,3088367,119439584,0.974142885,0.025857148,802126,16555288,17357414,0.046212299,0.953787701,0,0,0,,,0,0,0,,,0,127.000005,127.0000076,0,0.999999979,0,0,0,,,116351221,3088494,119439715,0.974141817,0.025858183,802126,16555288,17357414,0.046212299,0.953787701
37285943.75,1530850,38816792,0.960562216,0.039437829,135694148,2617530,138311680,0.98107512,0.018924866,82963.25006,2114.999981,85078.25,0.975140533,0.024859467,5225607.998,126326,5351934,0.976396196,0.023603804,0,180507,180507,0,1,0,0,0,,,37368907,1713472,39082379,0.956157428,0.043842572,140919756,2743856,143663612,0.980900828,0.019099172
567183339.7,27676475,594859840,0.953473914,0.046526044,56859864.5,10790718,67650584,0.840493328,0.15950665,10128809.27,16076270,26205080,0.38652083,0.613479142,170885173.5,80293338,251178512,0.680333569,0.319666429,0,96722.00041,96722,0,1.000000004,0,0,0,,,577312149,43849467,621161616,0.929407314,0.070592686,227745038,91084056,318829094,0.714316988,0.285683012
106490912.5,150503973,256994880,0.414369782,0.585630239,613527137,52889174,666416320,0.920636423,0.079363564,1507763.499,347690.9986,1855454.5,0.812611411,0.187388588,439906863,99856046,539762880,0.815000215,0.184999839,0,470126.0008,470126,0,1.000000002,0,0,0,,,107998676,151321790,259320466,0.416468001,0.583531999,1053434000,152745220,1206179220,0.873364408,0.126635592
11907718,24832326,36740044,0.324107342,0.675892658,30519949.98,10279252.51,40799204,0.748052584,0.251947379,3455304,2632215.999,6087520,0.567604542,0.432395458,1113726976,483376559.5,1597103488,0.697341772,0.302658258,0,212008.9994,212009,0,0.999999997,0,0,0,,,15363022,27676551,43039573,0.356951078,0.643048922,1144246926,493655812,1637902738,0.698604929,0.301395071
16571339.5,3258835.5,19830174,0.835662839,0.164337212,29103565,11139258,40242824,0.723198874,0.276801101,1646377,585329.2502,2231706.25,0.737721194,0.262278806,73683332,20112084.5,93795416,0.78557498,0.214425026,865781.5,3266432.25,4132213.75,0.209520018,0.790479982,11434771,1344099.5,12778870,0.894818634,0.105181405,19083498,7110597,26194095,0.728541986,0.271458014,114221668,32595442,146817110,0.777986081,0.222013919
546323024.9,25105114.13,571428160,0.956065982,0.043933981,51364030,3165866.5,54529896,0.941942563,0.058057446,7002522.111,1364001.874,8366524,0.836969106,0.163030892,149476690,52232363.5,201709056,0.741050962,0.258949026,74101.00004,5841306,5915407,0.01252678,0.98747322,717941.9945,57874.00102,775816,0.925402408,0.074597586,553399648,32310422,585710070,0.944835468,0.055164532,201558662,55456104,257014766,0.784229891,0.215770109
