833945446.5,32495071.5,866440512,0.962495907,0.0375041,46373857,26283258,72657112,0.638256266,0.361743775,72122192.48,5390539.5,77512728,0.930456124,0.069543927,16384122,2539609,18923732,0.865797613,0.134202334,8326844.005,0,8326844,1.000000001,0,0,0,0,,,914394483,37885611,952280094,0.960215895,0.039784105,62757979,28822867,91580846,0.685274069,0.314725931
1716961,3258,1720219,0.998106055,0.001893945,181420059,0,181420064,0.999999972,0,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,1716961,3258,1720219,0.998106055,0.001893945,181420059,0,181420059,1,0
1495578516,7219,1495585792,0.999995135,4.82687E-06,555136,0,555136,1,0,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,1495578516,7219,1495585735,0.999995173,4.82687E-06,555136,0,555136,1,0
1963989390,2261283,1966250624,0.998849977,0.001150048,267598,0,267598,1,0,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,1963989390,2261283,1966250673,0.998849952,0.001150048,267598,0,267598,1,0
83392253.75,55382222,138774480,0.600919231,0.399080739,30220168.75,35105119.5,65325288,0.462610571,0.537389433,30087.25296,1181980.002,1212067.25,0.024823089,0.975176915,809019.2499,10403585.5,11212605,0.072152658,0.92784732,0,0,0,,,0,0,0,,,83422341,56564202,139986543,0.595931146,0.404068854,31029188,45508705,76537893,0.405409488,0.594590512
606827301,72221715.75,679049024,0.893642844,0.106357145,40857709.25,15546934.5,56404644,0.724367824,0.275632171,150143191,99569476.25,249712672,0.601263804,0.398736177,99421797.75,227524684.5,326946496,0.304091951,0.695908007,0,0,0,,,0,0,0,,,756970492,171791192,928761684,0.815031999,0.184968001,140279507,243071619,383351126,0.365929555,0.634070445
161787190.7,161763023.2,323550208,0.500037357,0.499962662,194759712.7,39124298.25,233884016,0.832719209,0.16728077,21629836.25,6723309.749,28353146,0.762872531,0.237127469,573083735.3,143663719.7,716747456,0.79956159,0.200438409,0,326152.9998,326153,0,1,0,0,0,,,183417027,168812486,352229513,0.520731569,0.479268431,767843448,182788018,950631466,0.807719369,0.192280631
15579106,18272127,33851232,0.460222718,0.539777311,30289617.01,5852683.508,36142300,0.838065563,0.161934451,55896086,18804218,74700304,0.748271198,0.251728802,885063656,373987447.5,1259051136,0.702960849,0.297039125,0,27.00000009,27,0,1.000000003,0,0,0,,,71475192,37076372,108551564,0.658444608,0.341555392,915353273,379840131,1295193404,0.706730956,0.293269044
58236068.5,58302663.5,116538736,0.499714262,0.500285703,40461602,77897254.01,118358856,0.341855298,0.658144702,32855184.5,11321431.25,44176616,0.743723433,0.256276562,84158427.75,85986790.25,170145216,0.494627059,0.505372953,8509987,4744549.25,13254536,0.642043373,0.357956646,36452248.25,11488429.75,47940680,0.760361519,0.23963844,99601240,74368644,173969884,0.572520012,0.427479988,161072278,175372474,336444752,0.478748077,0.521251923
198859367.8,158604723.5,357464096,0.55630585,0.443694137,30463721,9638284.503,40102004,0.759655827,0.240344211,25662078.25,14202834.5,39864912,0.643725947,0.356274071,146666875,88499801.5,235166672,0.623672027,0.376327992,135378.9994,149966.0001,285345,0.474439711,0.525560287,1067833.002,899561.0009,1967394,0.542765202,0.457234799,224656825,172957524,397614349,0.565011865,0.434988135,178198429,99037647,277236076,0.642767823,0.357232177
1954069174,20049495,1974118656,0.989843831,0.010156175,699823991,551336,700375296,0.999212843,0.000787201,164.0000008,58,222,0.738738742,0.261261261,0,0,0,,,22420307.05,48321.99988,22468630,0.997849315,0.002150643,0,0,0,,,1976489645,20097875,1996587520,0.989933887,0.010066113,699823991,551336,700375327,0.999212799,0.000787201
2471922634,1476409581,3948332288,0.626067528,0.373932454,1182532670,275954789,1458487424,0.810793875,0.189206149,244961085,198777175,443738272,0.55203957,0.447960403,126572809,73761947,200334752,0.631806553,0.368193467,1.999999996,6368419.999,6368422,3.1405E-07,0.999999686,0,0,0,,,2716883721,1681555176,4398438897,0.617692728,0.382307272,1309105479,349716736,1658822215,0.789177687,0.210822313
58427010.5,254964494,313391520,0.186434561,0.813565389,211182324.3,90691507.5,301873824,0.699571501,0.300428524,4475045.499,1757076.004,6232121.5,0.718061337,0.281938663,23054222.75,4298796.501,27353020,0.842840123,0.157159849,0,650257.9999,650258,0,1,0,0,0,,,62902056,257371828,320273884,0.196400828,0.803599172,234236547,94990304,329226851,0.711474615,0.288525385
2510910610,666610185,3177520896,0.790210574,0.209789395,1743105168,63149382,1806254592,0.96503847,0.034961507,0,0,0,,,0,0,0,,,0,8051692.011,8051692,0,1.000000001,0,0,0,,,2510910610,674661877,3185572487,0.788213302,0.211786698,1743105168,63149382,1806254550,0.965038492,0.034961508
151429033.2,230457160.5,381886208,0.396529202,0.603470761,528747576.8,72382668.63,601130240,0.87958905,0.120410959,3987996.166,963066.5084,4951062.5,0.805482897,0.194517138,4591847.3,5203960.128,9795807,0.468756408,0.531243636,17834348.68,68682676.99,86517024,0.206136872,0.793863148,76392056.89,63842559.24,140234624,0.544744619,0.455255324,173251378,300102904,473354282,0.366007839,0.633992161,609731481,141429188,751160669,0.811719125,0.188280875
1165150472,893304537.5,2058455040,0.566031538,0.433968447,838430697.8,539537316.2,1377968000,0.608454404,0.391545606,52130739.49,26163410.52,78294152,0.665831843,0.334168132,5042528.99,1553402.501,6595931.5,0.764490806,0.235509192,1635627387,1229518230,2865145600,0.5708706,0.429129406,1559181361,480695872.2,2039877248,0.764350582,0.235649411,2852908599,2148986178,5001894777,0.570365577,0.429634423,2402654588,1021786591,3424441179,0.701619465,0.298380535
372767361.2,743137438.8,1115904768,0.334049439,0.66595059,208007630.2,198325512.5,406333152,0.511914003,0.488085975,209045112.3,2638851780,2847896832,0.07340333,0.926596691,14774563.25,1257053.121,16031616,0.921589143,0.07841088,2235603671,2886748388,5122352128,0.436440841,0.563559146,675033810.5,12286306.38,687320128,0.982124316,0.017875668,2817416145,6268737607,9086153752,0.310077974,0.689922026,897816004,211868872,1109684876,0.809072939,0.190927061
677371063.3,1019182065,1696553088,0.399263111,0.600736913,482834281.1,472443019.1,955277312,0.505438866,0.494561122,24413139.15,20115174.8,44528312,0.548261051,0.451738993,19257985.75,53738789.74,72996776,0.263819675,0.736180318,798501664.5,282942190.3,1081443840,0.738366279,0.261633734,284655416.2,125258271.2,409913696,0.694427678,0.305572301,1500285867,1322239430,2822525297,0.531540273,0.468459727,786747683,651440080,1438187763,0.547041008,0.452958992
