,,,0,,,,,,,0,0.998616971,0.001290001,9.30282E-05,,,,0,,,,,,,0,0.998616971,0.001290001,9.30282E-05,,,,0,0.998616971,0.001290001,9.30282E-05,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,0.998616971,0.001290001,9.30282E-05,,,,0,,,
20523,0,0,20523,1,0,0,25707059,0,0,25707060,0.999999961,0,0,25596590,0,0,25596590,1,0,0,2386479,0,0,2386479,0.99998,9.9998E-06,9.9998E-06,0,0,0,0,1,0,0,803762,0,0,803762,1,0,0,94558.00004,0,0,94558,1,0,0,2864637,0,0,2864637,1,0,0,2706814,0,0,2706814,1,0,0,6469771,0,0,6469771,1,0,0,25,0,0,25,1,0,0
13797,0,0,13797,1,0,0,8881720,0,0,8881720,1,0,0,8881720,0,0,8881720,1,0,0,720850,0,0,720850,0.999997266,1.367E-06,1.367E-06,0,0,0,0,1,0,0,1154441,0,0,1154441,1,0,0,2927975.575,0,0,2927975.5,1.000000026,0,0,798936,0,0,798936,1,0,0,321832,0,0,321832,1,0,0,5203184.575,0,0,5203184.5,1,0,0,3,0,0,3,1,0,0
3693,135,0,3828,0.964733542,0.035266458,0,2934030,14082,0,2948112,0.995223384,0.004776616,0,3001568,14082,0,3015650,0.99533036,0.00466964,0,0,0,0,0,0.99998,9.9998E-06,9.9998E-06,0,0,0,0,0.994797769,0.005202231,0,170471,5607,0,176078,0.968156158,0.031843842,0,23613.6645,426,0,24039.66406,0.982279305,0.017720714,0,170127,93,0,170220,0.999453648,0.000546352,0,1445419,1885,0,1447304,0.998697578,0.001302422,0,1809630.664,8011,0,1817641.625,0.995592641,0.004407359,0,7,1,0,8,0.875,0.125,0
1552,0,0,1552,1,0,0,359631,0,0,359631,1,0,0,357800,0,0,357800,1,0,0,0,0,0,0,0.99998,9.9998E-06,9.9998E-06,0,0,0,0,1,0,0,34199,0,0,34199,1,0,0,33135.06832,0,0,33135.06641,1.000000058,0,0,15392,0,0,15392,1,0,0,13586,0,0,13586,1,0,0,96312.06832,0,0,96312.07031,1,0,0,17,0,0,17,1,0,0
57574,11754,27732,97060,0.593179477,0.12110035,0.285720173,33167382,4908073,16323431,54398888,0.609706985,0.090223774,0.300069204,32970912,4714108,16050187,53735208,0.613581174,0.087728478,0.29869033,757382,160870,1324282,2242534,0.337734913,0.071735815,0.590529272,0,0,0,0,0.608253195,0.098172016,0.293574789,1566921,375991,1404744,3347656,0.468065118,0.112314706,0.419620176,429792.8649,64846.24003,318643.0027,813282.125,0.528467123,0.079734004,0.391798852,5616132,489642,2622776,8728550,0.643420958,0.056096603,0.30048244,1447252,4632,399915,1851799,0.781538385,0.002501351,0.215960264,9060097.865,935111.24,4746078.003,14741287,0.614606972,0.063434846,0.321958182,372,29,94,495,0.751515152,0.058585859,0.18989899
21507,4076,4626,30209,0.71194015,0.134926677,0.153133172,4659931,343750,1324233,6327914,0.736408712,0.054322799,0.209268489,5165352,498803,1320596,6984751,0.739518417,0.07141314,0.189068444,1364767,141198,787704,2293669,0.595014811,0.061559886,0.343425304,0,0,0,0,0.746660937,0.036521945,0.216817118,482013,106265,125450,713728,0.67534551,0.148887251,0.175767239,75924.34557,8336.995338,26804.88262,111066.2266,0.683595256,0.075063281,0.241341436,677006,52652,141592,871250,0.777051363,0.060432712,0.162515925,-75267,-10904,18018,-68153,1.104382786,0.159992957,-0.264375743,1159676.346,156349.9953,311864.8826,1627891.25,0.712379515,0.096044496,0.191575989,116,12,26,154,0.753246753,0.077922078,0.168831169
53410,7840,12132,73382,0.727835164,0.106838189,0.165326647,7978911,1236327,1272987,10488225,0.760749412,0.11787762,0.121372968,7679915,1162871,1294932,10137718,0.757558555,0.114707373,0.127734072,1703305,842276,542001,3087582,0.551663092,0.27279469,0.175542218,0,0,0,0,0.762994802,0.126850896,0.110154302,1109470,163015,267943,1540428,0.720234896,0.105824485,0.173940619,69184.10696,12048.87176,16750.4438,97983.42188,0.706079719,0.122968473,0.170951815,1035199,129105,127554,1291858,0.801325687,0.099937454,0.098736858,176190,21973,28386,226549,0.777712548,0.096990055,0.125297397,2390043.107,326141.8718,440633.4438,3156818.5,0.757105015,0.103313479,0.139581506,261,23,36,320,0.815625,0.071875,0.1125
14719,3176,6001,23896,0.61596083,0.132909274,0.251129896,3549705,1023670,1435858,6009233,0.590708498,0.170349527,0.238941975,3400756,1034378,1456880,5892014,0.57718057,0.17555593,0.247263499,290523,397908,506147,1194578,0.243201356,0.333095039,0.423703605,0,0,0,0,0.582388159,0.178323437,0.239288405,349836,87904,167064,604804,0.578428714,0.145342954,0.276228332,34861.07669,32921.94812,15465.08445,83248.10938,0.418761182,0.395467817,0.185770999,500430,107780,103110,711320,0.703523028,0.151521116,0.144955857,71179,-21317,76678,126540,0.562501976,-0.168460566,0.60595859,956306.0767,207288.9481,362317.0844,1525912.125,0.626711121,0.135845927,0.237442952,135,16,27,178,0.758426966,0.08988764,0.151685393
54582,5131,8423,68136,0.801074322,0.075305272,0.123620406,12982137,1857900,5762771,20602808,0.630114934,0.090177028,0.279708038,12881692,1872892,5890181,20644764,0.623968964,0.090719952,0.285311133,229244,137409,882850,1249503,0.183468151,0.109970929,0.70656092,0,0,0,0,0.646002529,0.091431393,0.262566078,1555967,154510,336300,2046777,0.760203481,0.075489416,0.164307103,307668.1996,59174.73862,119705.5368,486548.4688,0.632348511,0.121621467,0.246030035,1773116,232913,619926,2625955,0.675227108,0.088696493,0.236076399,455960,160051,1237664,1853675,0.245976236,0.086342536,0.667681228,4092711.2,606648.7386,2313595.537,7012955.5,0.583592938,0.086504003,0.329903059,443,24,45,512,0.865234375,0.046875,0.087890625
