,,,0,,,,,,,0,0.998035044,0.000996025,0.000968931,,,,0,,,,,,,0,0.998035044,0.000996025,0.000968931,,,,0,0.998035044,0.000996025,0.000968931,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,0.998035044,0.000996025,0.000968931,,,,0,,,
17311,0,0,17311,1,0,0,71317950,0,0,71317952,1.000000028,0,0,71377011,0,0,71377008,0.999999979,0,0,1523432,0,0,1523432,0.99999485,2.57483E-06,2.57483E-06,67205639,0,0,67205640,1,0,0,1906230,0,0,1906230,1.000000056,0,0,103190,0,0,103190,1.000000056,0,0,1216422,0,0,1216422,1.000000056,0,0,1788294,0,0,1788294,1.000000056,0,0,5014136,0,0,5014136,1,0,0,4,0,0,4,1.000000056,0,0
1059,0,0,1059,1,0,0,728758,0,0,728758,1,0,0,718648,0,0,718648,1,0,0,0,0,0,0,0.99998,9.9998E-06,9.9998E-06,584001,0,0,584001,1,0,0,278533,0,0,278533,1,0,0,112664,0,0,112664,1,0,0,-42173,0,0,-42173,1,0,0,-202519,0,0,-202519,1,0,0,146505,0,0,146505,1,0,0,2,0,0,2,1,0,0
22264,0,0,22264,1,0,0,16559202,0,0,16559202,1,0,0,16552226,0,0,16552226,1,0,0,0,0,0,0,0.99998,9.9998E-06,9.9998E-06,11826915,0,0,11826915,1,0,0,2368768,0,0,2368768,1,0,0,354999,0,0,354999,1,0,0,1272468,0,0,1272468,1,0,0,1778056,0,0,1778056,1,0,0,5774291,0,0,5774291,1,0,0,7,0,0,7,1,0,0
30192,478,211,30881,0.977688546,0.015478773,0.00683268,19799466,1175934,123829,21099228,0.93437676,0.055355196,0.010268015,19796223,858720,123829,20778772,0.948595853,0.041046276,0.010357913,20732,0,0,20732,0.99998,9.9998E-06,9.9998E-06,13574739,994332,62852,14631923,0.914920124,0.079534136,0.00554574,4624873,108263,16843,4749979,0.968539338,0.022637603,0.008823101,1907801,48270,5872,1961943,0.96677511,0.024436161,0.008788772,397028,22453,5639,425120,0.93023489,0.052457175,0.017307977,-494468,13951,36837,-443680,1.107186332,-0.0312304,-0.075955889,6435234,192937,65191,6693362,0.955882843,0.028629465,0.015487692,7,1,1,9,0.77702361,0.110356915,0.112619516
102644,23511,48549,174704,0.587530909,0.134576197,0.277892893,52896900,11274973,25316666,89488536,0.600579718,0.119071333,0.280348981,52057018,11220021,24491635,87768672,0.602125299,0.120821435,0.277053286,964530,425225,1338713,2728468,0.348673219,0.146259261,0.50506752,41609373,9046652,19250309,69906336,0.609271395,0.120061376,0.270667228,4133605,1696833,3489412,9319850,0.456174095,0.172986762,0.370839143,869719,305142,799100,1973961,0.446212791,0.146555595,0.407231614,5535519,719458,2039200,8294177,0.651474371,0.084018306,0.264507322,2533789,116025,1585809,4235623,0.584180296,0.024377945,0.391441759,13072632,2837458,7913521,23823612,0.550181818,0.113330642,0.336487539,213,21,67,301,0.714739003,0.067108477,0.218152519
10296,0,2333,12629,0.81526645,0,0.18473355,2993254,0,584733,3577987,0.859860001,0,0.140140037,2754071,0,627674,3381745,0.841061855,0,0.158938183,483176,0,99492,582668,0.817947602,0,0.182052398,2528968,0,434126,2963094,0.867879293,0,0.132120707,337525,0,73682,411207,0.844217986,0,0.155782052,52794,0,18733,71527,0.777622845,0,0.222377193,56720,0,15714,72434,0.81923734,0,0.180762698,52921,0,56560,109481,0.573644917,0,0.426355121,499960,0,164689,664649,0.790097975,0,0.209902025,27,0,6,33,0.837280981,0,0.162719057
64571,8568,12195,85334,0.756685495,0.100405466,0.14290904,13248611,1175625,1753020,16177256,0.844834806,0.068579289,0.086585908,12031429,1050465,1705934,14787828,0.840964382,0.066496552,0.092539069,1886287,430786,847836,3164909,0.690628295,0.116601684,0.192770021,9886902,774067,1299862,11960831,0.84859184,0.061225149,0.090183011,2097724,314058,394257,2806039,0.770429928,0.105776457,0.123793617,165138,25596,29177,219911,0.763873564,0.132678176,0.103448262,770221,60438,49820,880479,0.87218996,0.068852489,0.058957554,1017524,54417,21623,1093564,1.011148215,0.05162695,-0.062775163,4050607,454509,494877,4999993,0.833919895,0.089944468,0.076135637,134,12,18,164,0.82601768,0.078221748,0.095760574
27851,2550,2223,32624,0.853696665,0.078163315,0.06814002,5513111,2532304,330572,8375987,0.784867285,0.19029163,0.024841048,5476075,2493816,337327,8307218,0.785490706,0.188950759,0.025558499,174969,237632,97716,510317,0.586385685,0.293092528,0.120521787,4439426,2211961,223358,6874745,0.777363652,0.201505876,0.021130471,733537,188431,63762,985730,0.838966959,0.120319002,0.040714002,106278,45233,8728,160239,0.788041089,0.177675279,0.034283595,256027,78894,17840,352761,0.827400904,0.140767777,0.031831282,192555,77762,31732,302049,0.771833001,0.162042845,0.066124117,1288397,390320,122062,1800779,0.820909193,0.136426969,0.042663838,73,5,6,84,0.917576048,0.037465416,0.044958499
58015,8314,11803,78132,0.74252547,0.106409666,0.151064865,19503167,2358797,5785536,27647500,0.746494279,0.086646004,0.16685973,19093966,2451010,5692496,27237472,0.739655187,0.093643717,0.166701109,298675,234377,579543,1112595,0.29211321,0.216305059,0.491581731,14939103,1832048,3935832,20706984,0.768817824,0.080541638,0.150640538,2639100,288135,539752,3466987,0.782052082,0.085254754,0.132693177,831412,114273,221641,1167326,0.743672705,0.097980732,0.158346577,751583,130033,274581,1156197,0.650825537,0.159979142,0.189195334,983950,107454,1152639,2244043,0.487361192,0.119624054,0.393014767,5206045,639895,2188613,8034553,0.676054885,0.105907617,0.218037498,143,19,23,185,0.793261917,0.100321374,0.106416722
