1693268319,30215908.5,1723484288,0.982468092,0.017531873,51036716.5,22712477,73749192,0.692030856,0.307969164,342553943,13258078.5,355812032,0.962738503,0.037261468,7147968.999,5660134,12808103,0.558081786,0.441918214,25916753.01,0,25916754,0.999999962,0,0,0,0,,,2061739016,43473987,2105213003,0.979349364,0.020650636,58184685.5,28372611,86557296.5,0.67221006,0.32778994
510137422,10444186,520581600,0.979937481,0.020062534,351438393,0,351438400,0.99999998,0,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,510137422,10444186,520581608,0.979937466,0.020062534,351438393,0,351438393,1,0
6909323820,1016,6909324800,0.999999858,1.47048E-07,12251,8,12259,0.999347418,0.000652582,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,6909323820,1016,6909324836,0.999999853,1.47048E-07,12251,8,12259,0.999347418,0.000652582
1794108935,2016225,1796125184,0.998877445,0.001122541,60356,0,60356,1,0,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,1794108935,2016225,1796125160,0.998877459,0.001122541,60356,0,60356,1,0
134545363.7,6291491.25,140836848,0.955327854,0.044672196,7477549.75,3591480,11069030,0.675537942,0.324462035,21399769.25,2941.750102,21402712,0.999862506,0.000137448,11.2499999,0,11.25,0.999999991,0,0,495.0000586,495.000061,0,0.999999995,0,0,0,,,155945133,6294928,162240061,0.961199916,0.038800084,7477561,3591480,11069041,0.675538287,0.324461713
523890743.2,102616653.3,626507392,0.836208399,0.163791608,95753466,27931899.5,123685368,0.774169714,0.225830266,844366309.8,520780334.2,1365146624,0.618516938,0.381483077,128017601,241334297,369351904,0.346600626,0.653399358,0,0,0,,,0,0,0,,,1368257053,623396987.5,1991654041,0.686995344,0.313004656,223771067,269266196.5,493037263.5,0.453862382,0.546137618
937014248.5,121169295,1058183552,0.885493114,0.114506878,143046872.7,68345151.75,211392032,0.676689993,0.323309971,5908666.499,5010502,10919168,0.541127905,0.458872141,63733163.75,2771817.25,66504980,0.958321674,0.041678341,102548.0003,3462.000798,106010,0.967342707,0.032657304,26564.50059,0,26564.5,1.000000022,0,943025463,126183259,1069208722,0.881984447,0.118015553,206806601,71116969,277923570,0.744113214,0.255886786
16078283,11519495,27597778,0.582593388,0.417406612,41872742.53,1530456.998,43403200,0.964738603,0.035261386,233211890,188948077.5,422159968,0.552425402,0.447574597,993187429,474267475,1467454848,0.676809532,0.323190506,0,14125.00429,14125.00391,0,1.000000027,0,0,0,,,249290173,200481697.5,449771870.5,0.554259146,0.445740854,1035060172,475797932,1510858104,0.685080994,0.314919006
208234436,104191136.5,312425568,0.666508946,0.333491069,60321111.5,69129057,129450168,0.465979399,0.534020605,47189069.49,16303416,63492484,0.743222922,0.256777101,81277522,34538394.25,115815920,0.701781948,0.298218019,9193066.499,7317416.501,16510483,0.556801791,0.443198209,29006448.5,9798915.752,38805364,0.747485541,0.252514466,264616572,127811969,392428541,0.674305114,0.325694886,170605082,113466367,284071449,0.600571027,0.399428973
456394953.6,317578729,773973696,0.589677603,0.41032238,67602417.5,131010078.7,198612496,0.340373435,0.659626566,209852744.4,64761540.99,274614272,0.764172754,0.235827295,127868410.5,158925517.7,286793920,0.445854677,0.554145352,677920.9964,2504863.991,3182785,0.212996164,0.787003832,1212216.999,16350.00963,1228567,0.986691812,0.013308195,666925619,384845134,1051770753,0.634097894,0.365902106,196683045,289951946.5,486634991.5,0.404169549,0.595830451
4188657450,74223869,4262881280,0.982588342,0.017411667,1323015385,40105,1323055488,0.999969689,3.03124E-05,1282.000001,8632.000048,9914,0.129312084,0.870687921,0,0,0,,,106646369.9,7046.999698,106653416,0.999933935,6.60738E-05,12837.99151,0,12837.99121,1.000000023,0,4295305102,74239548,4369544650,0.983009775,0.016990225,1323028223,40105,1323068328,0.999969688,3.03121E-05
4552779781,2137228302,6690008064,0.680534274,0.319465729,1278309750,450190884,1728500608,0.739548337,0.260451678,866585994,465471352,1332057344,0.650562078,0.349437923,129307475.5,72098302,201405776,0.642024663,0.357975344,154346.9879,1394759.985,1549107,0.099636105,0.900363877,0,0,0,,,5419520122,2604094414,8023614536,0.675446222,0.324553778,1407617225,522289186,1929906411,0.729370718,0.270629282
347883157,286642674.8,634525824,0.548256893,0.451743119,195899679.2,103598429.8,299498112,0.654093203,0.345906787,10955694.99,3340161.253,14295856,0.766354599,0.233645418,13939185.75,4626345.25,18565532,0.750809928,0.249190018,292678.0051,1031047.995,1323726,0.221101652,0.778898348,0,0,0,,,359131530,291013884,650145414,0.55238647,0.44761353,209838865,108224775,318063640,0.659738614,0.340261386
1946491520,732898617.5,2679390208,0.726468102,0.273531871,1362536438,57818835,1420355328,0.959292658,0.040707303,0,0,0,,,0,0,0,,,5348.999985,18523.00158,23872.00195,0.224070021,0.775929962,0,0,0,,,1946496869,732917140.5,2679414010,0.726463645,0.273536355,1362536438,57818835,1420355273,0.959292695,0.040707305
317699034.2,394523393.4,712222400,0.446067175,0.553932863,925775217.8,147997805.8,1073773056,0.862170281,0.137829688,13869949.66,1494951.386,15364901,0.902703483,0.097296519,3386116.242,6855222.252,10241338,0.330632213,0.669367836,29164729.21,123895730.2,153060464,0.190543844,0.809456126,41412365.05,53355384.01,94767752,0.436987943,0.563012026,360733713,519914075,880647788,0.409623141,0.590376859,970573699,208208412,1178782111,0.823369892,0.176630108
749180843.3,1204459093,1953639936,0.383479488,0.616520511,664780515.8,445737549.2,1110518016,0.598622,0.401378044,14558464.74,9546338.99,24104804,0.603965282,0.396034707,2411269.521,344201.7559,2755471.25,0.87508426,0.124915749,1135614175,1140203383,2275817472,0.498991764,0.501008274,873257887.3,719663261,1592921088,0.548211643,0.451788395,1899353483,2354208815,4253562298,0.446532424,0.553467576,1540449673,1165745012,2706194685,0.569230914,0.430769086
687587408.7,409541958,1097129344,0.626714993,0.373285028,447204333.3,300890735.5,748095040,0.597790801,0.402209237,203616720.7,39337109.01,242953824,0.838088149,0.161911874,10076674.01,5691351.491,15768026,0.63905742,0.360942549,1812947110,615155670.5,2428102656,0.746651755,0.253348296,1054275586,427544331.5,1481819904,0.711473495,0.288526514,2704151239,1064034738,3768185977,0.717626799,0.282373201,1511556593,734126418.5,2245683012,0.673094371,0.326905629
520969034.7,2750004964,3270973952,0.15927031,0.840729705,255279951.5,921712425.8,1176992384,0.216891762,0.783108233,734169890.9,12787342966,13521512448,0.054296433,0.945703598,9138653.392,3713079.372,12851733,0.711083353,0.288916629,4958524508,13167691364,18126215168,0.273555426,0.726444613,903690522.1,46019938.87,949710464,0.951543188,0.048456809,6213663434,28705039295,34918702729,0.177946572,0.822053428,1168109127,971445444,2139554571,0.545959025,0.454040975
421987652.1,1203615350,1625602944,0.259588391,0.740411645,844485476.8,774317991.6,1618803456,0.521672643,0.478327365,54183949.84,61428678.49,115612632,0.468668076,0.531331892,25408364.71,23785633.51,49194000,0.516493164,0.4835068,706926305,570326053.8,1277252352,0.553474264,0.446525742,531079301.5,183126182.9,714205504,0.743594524,0.256405449,1183097907,1835370082,3018467989,0.391953107,0.608046893,1400973143,981229808,2382202951,0.588099827,0.411900173
1072109360,5295506858,6367616000,0.168369035,0.831630999,225086354.3,2821542052,3046628352,0.073880476,0.926119541,543792031.7,708008281.9,1251800320,0.434407967,0.565592028,89455186,3320976201,3410431488,0.026229873,0.973770097,1266098699,1028791783,2294890496,0.551703317,0.448296677,524474602.8,3730901439,4255376128,0.123249881,0.876750098,2882000091,7032306922,9914307013,0.290691027,0.709308973,839016143,9873419693,10712435836,0.078321696,0.921678304
288701418.5,685539420.5,974240832,0.296334755,0.703665252,75603307.5,187825627,263428928,0.286996983,0.713003042,58606129.53,102701374.5,161307504,0.363319301,0.6366807,10858602.51,138288.9972,10996892,0.987424675,0.01257528,2038555822,1288242083,3326797824,0.612768172,0.387231852,539128599,385218550,924347136,0.583253388,0.416746626,2385863370,2076482878,4462346248,0.534665675,0.465334325,625590509,573182466,1198772975,0.521859036,0.478140964
4306471.875,22307664.55,26614136,0.161811448,0.838188568,13534058.62,10580415,24114474,0.561242125,0.43875786,2717152.625,3704435.294,6421588,0.423127835,0.576872153,1333699.875,3857272.245,5190972,0.25692681,0.743073213,251051.4999,1938619.16,2189670.75,0.114652625,0.885347334,107562.4998,1718030.76,1825593.25,0.058919203,0.941080802,7274676,27950719,35225395,0.20651794,0.79348206,14975321,16155718,31131039,0.481041478,0.518958522
43319246.75,4523274.5,47842520,0.905454954,0.094545072,4750255.25,436634.25,5186889.5,0.915819635,0.084180365,5201.250177,0,5201.25,1.000000034,0,50311.25004,1397.750004,51709,0.972968923,0.027031078,9677.499993,0,9677.5,0.999999999,0,0,0,0,,,43334125.5,4523274.5,47857400,0.905484324,0.094515676,4800566.5,438032,5238598.5,0.916383743,0.083616257
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1837013,493307,2330320,0.788309331,0.211690669,2258007,154,2258161,0.999931803,6.81971E-05,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,1837013,493307,2330320,0.788309331,0.211690669,2258007,154,2258161,0.999931803,6.81971E-05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289737726,9369899.002,299107616,0.96867385,0.03132618,25112952.5,3942899.999,29055852,0.864299298,0.135700719,835477539,126904142,962381696,0.868135317,0.131864667,29348396.5,21987011,51335408,0.571698904,0.428301086,0,1012085,1012085,0,1,0,0,0,,,1125215265,137286126,1262501391,0.891258634,0.108741366,54461349,25929911,80391260,0.677453606,0.322546394
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2235490585,1835814985,4071305472,0.549084465,0.45091556,98794462,24122412,122916872,0.803750213,0.196249804,47627931.92,18134865.96,65762796,0.724238244,0.275761784,24634142,12113727,36747868,0.670355679,0.329644348,0,0,0,,,0,0,0,,,2283118517,1853949851,4137068368,0.551868694,0.448131306,123428604,36236139,159664743,0.773048587,0.226951413
513302182,23776274,537078464,0.955730338,0.044269647,13768252,8240,13776492,0.99940188,0.00059812,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,513302182,23776274,537078456,0.955730352,0.044269648,13768252,8240,13776492,0.99940188,0.00059812
5291783870,0,5291783680,1.000000036,0,10,164387482,164387488,6.08319E-08,0.999999964,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,5291783870,0,5291783870,1,0,10,164387482,164387492,6.08319E-08,0.999999939
6288077673,1571346392,7859424256,0.800068487,0.199931489,103394487,1590021,104984512,0.984854671,0.015145291,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,6288077673,1571346392,7859424065,0.800068506,0.199931494,103394487,1590021,104984508,0.984854708,0.015145292
205740893.5,54631048.25,260371936,0.790180757,0.209819265,32141773.5,12235549,44377324,0.724283724,0.275716242,102912.5076,395.7497174,103308.2578,0.99616923,0.003830766,124.4999998,0,124.5,0.999999999,0,0,0,0,,,0,0,0,,,205843806,54631444,260475250,0.790262438,0.209737562,32141898,12235549,44377447,0.724284522,0.275715478
1441935061,1507082603,2949017600,0.488954376,0.511045645,89034459.5,93593503,182627968,0.487518207,0.512481763,1079682897,399240952.3,1478923904,0.730046282,0.269953681,194241844.5,357143326,551385152,0.352279788,0.647720245,0,0,0,,,0,0,0,,,2521617958,1906323555,4427941513,0.569478605,0.430521395,283276304,450736829,734013133,0.385928114,0.614071886
98831687.5,192491685.8,291323360,0.339250816,0.66074923,312828398.3,43066083.5,355894496,0.878991953,0.121008007,446804.4998,1524681.248,1971485.75,0.226633391,0.773366608,119801297.7,80205294.5,200006592,0.598986746,0.401013255,0,0,0,,,0,0,0,,,99278492,194016367,293294859,0.338493802,0.661506198,432629696,123271378,555901074,0.778249434,0.221750566
67082211,41915503.5,108997712,0.615446047,0.384553976,58233102.01,2099272.993,60332376,0.965204851,0.034795132,9004219.998,59120042.5,68124264,0.132173465,0.867826513,1217777356,479030455,1696807808,0.717687266,0.282312736,0,0,0,,,0,0,0,,,76086431,101035546,177121977,0.429570809,0.570429191,1276010458,481129728,1757140186,0.726185917,0.273814083
295255186.5,155453939.5,450709120,0.655090331,0.344909683,109374039.5,139811338.5,249185376,0.438926398,0.56107361,23104367.01,18566814.5,41671180,0.554444751,0.445555285,171032177.7,125249527.5,296281696,0.577262045,0.422737986,3163913.499,3683842.998,6847756.5,0.462036508,0.537963492,89622192.73,82598602.99,172220800,0.520391223,0.479608752,321523467,177704597,499228064,0.644041251,0.355958749,370028410,347659469,717687879,0.515584031,0.484415969
360406636,292797977,653204608,0.551751521,0.448248487,219915329.1,76420702,296336032,0.742114712,0.257885285,11557284.49,13731056.01,25288340,0.45702029,0.542979729,447727792.4,334729535,782457344,0.572207285,0.427792694,4042738,96310.99903,4139049,0.976731128,0.023268871,131566.9848,1877.997467,133444.9844,0.985926788,0.014073196,376006658.5,306625344,682632002.5,0.550818973,0.449181027,667774688.5,411152115,1078926804,0.618924923,0.381075077
1062077173,723372860,1785449984,0.59485126,0.405148767,864379213,15588833,879968064,0.982284754,0.017715226,0,0,0,,,0,0,0,,,0,4670.000027,4670,0,1.000000006,0,0,0,,,1062077173,723377530,1785454703,0.594849688,0.405150312,864379213,15588833,879968046,0.982284774,0.017715226
2912952912,4454432790,7367385600,0.395384886,0.604615128,1934447070,1396603976,3331051008,0.580731747,0.419268265,38771590.51,412836261,451607840,0.085852342,0.914147684,98530069.99,142948499,241478576,0.408028205,0.591971766,7746.00007,149356.9744,157102.9688,0.049305243,0.950694793,0,0,0,,,2951732249,4867418408,7819150657,0.377500368,0.622499632,2032977140,1539552475,3572529615,0.569058163,0.430941837
89217340,193837135.3,283054464,0.315194958,0.684805081,136563902,191599671.2,328163584,0.416145815,0.583854153,3316682.999,3654521.747,6971204.5,0.475769001,0.524231034,16261959,1231272.751,17493232,0.929614322,0.070385664,89.99999186,0,89.99999237,0.999999994,0,0,0,0,,,92534113,197491657,290025770,0.319054796,0.680945204,152825861,192830944,345656805,0.442131787,0.557868213
934821580,967956693,1902778240,0.491292974,0.508707044,3526048097,435115850,3961164032,0.890154527,0.109845451,0,0,0,,,0,0,0,,,0,27482.00283,27482.00195,0,1.000000032,0,0,0,,,934821580,967984175,1902805755,0.49128587,0.50871413,3526048097,435115850,3961163947,0.890154547,0.109845453
95849089.5,441969968.3,537819072,0.178218093,0.82178188,1178369332,690696281.2,1869065600,0.630459055,0.369540952,807237.5028,645773.7454,1453011.25,0.555561771,0.444438228,83336730,51270558.72,134607296,0.619110052,0.380889894,13044099,28982887.99,42026988,0.310374348,0.689625628,72892250.97,571536434,644428672,0.113111434,0.886888586,109700426,471598630,581299056,0.188715989,0.811284011,1334598313,1313503274,2648101587,0.503983049,0.496016951
365622406.3,1017847250,1383469696,0.264279302,0.735720668,500896721.2,840635043.5,1341531776,0.37337671,0.626623281,481638.7425,1377251.739,1858890.5,0.259100115,0.740899875,360674.2473,33026064.01,33386738,0.01080292,0.989197088,449066704,1077499148,1526565888,0.294167915,0.705832062,349881599.5,751338585.5,1101220224,0.317721734,0.68227823,815170749,2096723649,2911894398,0.279945162,0.720054838,851138995,1624999693,2476138688,0.343736399,0.656263601
84991067.73,219460838,304451904,0.279160901,0.720839105,340020787.5,468916076,808936832,0.420330456,0.579669583,272525.4969,163987.0051,436512.5,0.624324611,0.375675393,61866187.5,10330161,72196352,0.8569157,0.143084252,964085986.3,931028804,1895114752,0.508721694,0.491278327,442563229,432862109.5,875425344,0.5055408,0.494459193,1049349580,1150653629,2200003209,0.476976386,0.523023614,844450204,912108346.5,1756558551,0.480741279,0.519258721
