,,,0,,,,,,,0,1,0,0,,,,0,,,,,,,0,0.999999139,4.30344E-07,4.30344E-07,,,,0,1,0,0,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,1,0,0,,,,0,,,
789461,0,0,789461,1,0,0,12317228,0,0,12317228,1,0,0,10922352,0,0,10922352,1,0,0,650196,0,0,650196,0.99998,9.9998E-06,9.9998E-06,249948,0,0,249948,1,0,0,2192267,0,0,2192267,1,0,0,79360,0,0,79360,1,0,0,10705339,0,0,10705339,1,0,0,202989,0,0,202989,1,0,0,21749510,0,0,21749510,1,0,0,174,0,0,174,1,0,0
322733,0,0,322733,1,0,0,753136,0,0,753136,1,0,0,483738,0,0,483738,1,0,0,14,0,0,14,0.99998,9.9998E-06,9.9998E-06,30482,0,0,30482,1,0,0,729465,0,0,729465,1,0,0,96118,0,0,96118,1,0,0,490325,0,0,490325,1,0,0,19369,0,0,19369,1,0,0,1043151,0,0,1043151,1,0,0,12,0,0,12,1,0,0
122139,0,0,122139,1,0,0,1044067,0,0,1044067,1,0,0,626458,0,0,626458,1,0,0,0,0,0,0,0.99998,9.9998E-06,9.9998E-06,90286,0,0,90286,1,0,0,677903,0,0,677903,1,0,0,36483,0,0,36483,1,0,0,788871,0,0,788871,1,0,0,93217,0,0,93217,1,0,0,1553212,0,0,1553212,1,0,0,33,0,0,33,1,0,0
100711,0,8273,108984,0.924089775,0,0.075910225,508519,0,10624,519143,0.979535504,0,0.020464496,425551,0,8247,433798,0.980988847,0,0.019011153,841,0,0,841,0.999983106,6.89437E-06,9.99983E-06,180561,0,319,180880,0.980494326,0,0.019505674,294352,0,12553,306905,0.959098092,0,0.040901908,18102,0,8,18110,0.999558255,0,0.000441745,226393,0,164,226557,0.99927612,0,0.00072388,13855,0,57,13912,0.995902818,0,0.004097182,545811,0,12679,558490,0.977297714,0,0.022702286,339,0,3,342,0.99122807,0,0.00877193
2098740,256311,1031044,3386095,0.619811317,0.075695159,0.304493524,22367243,3214613,10184139,35765996,0.625377328,0.089879029,0.284743615,17253279,2077239,6815185,26145704,0.659889632,0.079448578,0.260661752,658600,110543,1162041,1931184,0.341034324,0.057241049,0.601724627,1900799,173550,698041,2772390,0.631687287,0.089346182,0.278966531,12765385,1606493,4452928,18824806,0.678115089,0.085339153,0.236545758,974502,110633,440025,1525160,0.638950667,0.072538619,0.288510714,15848315,2383653,7897894,26129862,0.60652119,0.091223329,0.302255481,74798,49169,53544,177511,0.42137107,0.276991285,0.301637645,35799603,5342880,17488353,58630836,0.610593425,0.091127476,0.2982791,2090,79,140,2309,0.905153746,0.034213945,0.060632308
755804,70486,195032,1021322,0.740025183,0.069014473,0.190960344,4822749,625738,1166813,6615300,0.729029522,0.094589512,0.176380965,4207651,416445,981643,5605739,0.750597022,0.074289046,0.175113932,827984,216871,678052,1722907,0.480573826,0.125875039,0.393551135,652063,44078,61161,757302,0.732288922,0.094464067,0.173247011,4203695,535683,660259,5399637,0.778514371,0.099207224,0.122278405,158624,17265,41673,217562,0.729097912,0.079356689,0.191545399,3141622,398671,852587,4392880,0.715162263,0.090753902,0.194083836,8922,-7698,-948,276,32.32608696,-27.89130435,-3.434782609,7459498,985205,1928903,10373606,0.719084377,0.094972274,0.185943349,731,32,44,807,0.90582404,0.039653036,0.054522924
610269,111127,151634,873030,0.699024089,0.127288868,0.173687044,6920471,1155817,1520282,9596570,0.721140053,0.120440637,0.15841931,5535112,827972,1101062,7464146,0.741559986,0.110926555,0.14751346,2443654,779017,705440,3928111,0.653902113,0.157327816,0.188770071,1262755,61777,143233,1467765,0.743302157,0.114755816,0.141942027,3781910,638267,857321,5277498,0.716610409,0.120941211,0.16244838,187959,27801,35214,250974,0.748918215,0.110772431,0.140309355,4024248,670930,1075698,5770876,0.697337458,0.116261379,0.186401163,-90586,-5118,-2740,-98444,0.920177969,0.051988948,0.027833083,9675741,1753611,2438539,13867891,0.697708189,0.126451164,0.175840646,1693,67,114,1874,0.903415155,0.035752401,0.060832444
365722,52577,67129,485428,0.753401122,0.108310604,0.138288273,2900208,625163,932365,4457736,0.650601112,0.140242266,0.209156621,2611952,522075,798047,3932074,0.664268272,0.132773442,0.202958286,118660,124648,607323,850631,0.139496448,0.14653592,0.713967632,788317,41937,80915,911169,0.66896628,0.13243389,0.19859983,2077167,362713,561565,3001445,0.69205566,0.120846126,0.187098214,112128,43183,41524,196835,0.569654787,0.219386796,0.210958417,1621443,498788,707489,2827720,0.573410026,0.176392288,0.250197686,-3971,-11635,-9388,-24994,0.158878131,0.465511723,0.375610146,3742089,1070923,1572720,6385732,0.586007833,0.167705595,0.246286571,1411,24,54,1489,0.94761585,0.0161182,0.03626595
1495361,187557,401416,2084334,0.717428685,0.089984139,0.192587177,10964420,1114513,3036941,15115874,0.725357991,0.073731297,0.200910711,9235980,861108,2161596,12258684,0.753423451,0.070244734,0.176331815,434158,111532,248174,793864,0.546892174,0.140492575,0.31261525,2243221,70561,162510,2476292,0.751832245,0.066025472,0.182142284,7397895,754250,1879056,10031201,0.737488462,0.075190398,0.187321139,977006,69376,142434,1188816,0.821831133,0.058357223,0.119811645,6252974,780709,2276725,9310408,0.671611169,0.083853361,0.24453547,193680,3694,85818,283192,0.683917625,0.013044154,0.303038221,14632288,1776059,4777687,21186034,0.690657258,0.083831593,0.225511149,2427,60,108,2595,0.935260116,0.023121387,0.041618497
