1298725874,15359458,1314085376,0.988311641,0.011688326,12853622,16588658,29442280,0.436570198,0.563429802,554444528.1,2204371,556648896,0.996039931,0.003960074,13178334.14,7251844,20430178,0.645042551,0.354957456,159009,0,159009,1,0,0,0,0,,,1853329411,17563829,1870893240,0.990612062,0.009387938,26031956.14,23840502,49872458.14,0.521970585,0.478029415
80124195,58550812,138675008,0.577783958,0.422216035,272018952,3,272018944,1.000000029,1.10286E-08,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,80124195,58550812,138675007,0.577783962,0.422216038,272018952,3,272018955,0.999999989,1.10286E-08
4516758234,2589,4516760576,0.999999481,5.73198E-07,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,4516758234,2589,4516760823,0.999999427,5.73198E-07,0,0,0,,
4266749430,11118984,4277868288,0.997400841,0.002599188,1409229,0,1409229,1,0,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,4266749430,11118984,4277868414,0.997400812,0.002599188,1409229,0,1409229,1,0
60196799.75,28649883.5,88846680,0.677535725,0.322464312,3126787,18054975.5,21181762,0.147616945,0.852383078,135728.25,575070.5,710798.75,0.190951729,0.809048271,0,4961970.5,4961970.5,0,1,0,424,424,0,1,0,0,0,,,60332528,29225378,89557906,0.673670597,0.326329403,3126787,23016946,26143733,0.119599867,0.880400133
530568299,90884706,621452992,0.853754517,0.146245504,54931541.5,11168073,66099616,0.831041764,0.168958213,1262861196,520260898,1783122048,0.708230375,0.291769651,154292256.3,183000898,337293152,0.4574426,0.542557407,0,0,0,,,0,0,0,,,1793429495,611145604,2404575099,0.7458405,0.2541595,209223797.8,194168971,403392768.8,0.518660259,0.481339741
477737011.8,73325206,551062208,0.866938441,0.133061576,245888832.8,32013594,277902432,0.884802738,0.115197243,16024893.75,21583439,37608332,0.426099561,0.573900459,73261694.75,61119232,134380928,0.545179259,0.454820732,374547.5,11794,386341.5,0.969472604,0.030527396,26282.5,0,26282.5,1,0,494136453,94920439,589056892,0.83886032,0.16113968,319176810,93132826,412309636,0.774119211,0.225880789
82720319.5,2855504,85575824,0.966631878,0.033368116,9338506.5,568716.5,9907223,0.942595771,0.057404229,429863090.5,157907298,587770368,0.73134529,0.268654744,1371337964,217519481.5,1588857472,0.863096903,0.13690308,0,2208,2208,0,1,0,0,0,,,512583410,160765010,673348420,0.761245434,0.238754566,1380676470,218088198,1598764668,0.863589556,0.136410444
202635305,97410792,300046112,0.675347211,0.324652739,26273400,14697499,40970900,0.641269779,0.358730196,141692102.3,17854268.5,159546368,0.888093562,0.111906455,74729869,24568150.25,99298016,0.752581693,0.24741834,28400647.75,6841875.5,35242524,0.805863046,0.194136932,30558527,3134145.75,33692672,0.906978437,0.093021585,372728055,122106936,494834991,0.753237062,0.246762938,131561796,42399795,173961591,0.756269216,0.243730784
617607202.8,241591916.9,859199104,0.718817326,0.281182692,75039851.25,27151391,102191240,0.734308061,0.265691961,156566320.3,46513901.13,203080224,0.770957985,0.229042002,199436385.3,42584223.5,242020608,0.824047121,0.175952882,10489154,269356,10758510,0.974963448,0.025036552,5281983,19050,5301033,0.996406361,0.003593639,784662677,288375174,1073037851,0.731253493,0.268746507,279758219.5,69754664.5,349512884,0.800423196,0.199576804
2036536478,47963394,2084499840,0.97699047,0.023009546,982736217,867072,983603264,0.999118499,0.000881526,0,0,0,,,3500,0,3500,1,0,61614024,28614,61642640,0.999535776,0.000464192,0,0,0,,,2098150502,47992008,2146142510,0.977638014,0.022361986,982739717,867072,983606789,0.999118477,0.000881523
4588022654,2656431512,7244454400,0.63331514,0.366684828,982454451.5,378027752,1360482176,0.722136952,0.277863068,2481910314,1333517072,3815427328,0.650493405,0.34950661,171194179,111328624.5,282522816,0.605948155,0.394051801,49138,312687,361825,0.135805984,0.864194016,0,0,0,,,7069982105,3990261271,11060243376,0.639224822,0.360775178,1153648631,489356376.5,1643005007,0.702157708,0.297842292
